filename,umap_3d_kmeans,tsne_3d_kmeans,pca_3d_kmeans,pca_256D_kmeans,umap_3d_hdbscan,tsne_3d_hdbscan,umap_3d_silhouette,tsne_3d_silhouette,pca_3d_hdbscan,pca_256D_hdbscan,umap_20d_hdbscan,tsne_20d_hdbscan,ToReview,Prediction
channelA_2025-06-14_09-44-53.wav,24,19,3,11,3,3,4,0,0,1,3,0,False,
channelA_2025-06-14_09-53-43.wav,4,,8,4,3,,0,,25,1,3,,True,
channelA_2025-06-14_09-54-03.wav,7,,17,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_10-01-33.wav,1,,20,14,3,,0,,25,1,3,,True,
channelA_2025-06-14_10-04-43.wav,18,7,1,14,3,3,0,3,0,1,3,0,False,
channelA_2025-06-14_10-10-23.wav,24,,3,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_10-10-58.wav,7,5,6,24,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_10-11-03.wav,7,,11,24,3,,4,,3,1,3,,True,
channelA_2025-06-14_10-12-53.wav,11,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_10-13-43.wav,7,23,11,3,3,3,4,0,3,1,3,15,True,
channelA_2025-06-14_10-22-13.wav,7,,11,11,3,,4,,3,0,3,,True,
channelA_2025-06-14_10-22-23.wav,14,,20,14,3,,3,,25,1,3,,True,
channelA_2025-06-14_10-22-43.wav,24,,15,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_10-31-13.wav,11,15,1,12,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_10-41-33.wav,11,11,1,4,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_10-43-28.wav,18,7,1,14,3,0,0,3,0,1,3,4,True,
channelA_2025-06-14_10-44-08.wav,2,,21,10,3,,4,,23,1,3,,True,
channelA_2025-06-14_11-03-03.wav,7,,11,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_11-12-38.wav,14,2,16,10,3,0,3,1,0,1,3,0,False,
channelA_2025-06-14_11-13-18.wav,14,17,16,0,3,2,3,1,0,1,3,0,True,
channelA_2025-06-14_11-14-28.wav,6,17,16,0,3,3,3,1,0,1,3,2,True,
channelA_2025-06-14_11-14-48.wav,6,17,19,0,3,3,3,1,0,1,3,2,True,
channelA_2025-06-14_11-21-18.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_11-22-13.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_11-23-08.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_11-23-58.wav,15,15,20,12,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_11-24-13.wav,11,7,20,14,3,0,0,3,0,1,3,0,False,
channelA_2025-06-14_11-34-23.wav,7,,17,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_11-40-03.wav,1,,20,0,3,,3,,25,1,3,,True,
channelA_2025-06-14_11-40-18.wav,14,23,21,0,3,0,3,0,0,1,3,0,False,
channelA_2025-06-14_12-11-03.wav,7,,17,20,3,,4,,0,1,3,,False,
channelA_2025-06-14_12-21-38.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,
channelA_2025-06-14_12-22-08.wav,22,10,19,7,3,3,3,1,25,0,3,0,True,
channelA_2025-06-14_12-22-48.wav,22,,5,21,3,,3,,0,1,3,,True,
channelA_2025-06-14_12-23-08.wav,22,10,5,21,3,3,3,1,0,1,3,9,True,
channelA_2025-06-14_12-23-33.wav,7,5,17,6,3,3,4,0,0,1,3,15,True,
channelA_2025-06-14_12-31-27.wav,14,,19,0,3,,3,,25,1,3,,True,
channelA_2025-06-14_12-33-07.wav,6,,5,21,3,,3,,0,1,3,,True,
channelA_2025-06-14_12-33-37.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,
channelA_2025-06-14_12-41-08.wav,7,,17,24,3,,4,,0,0,3,,False,
channelA_2025-06-14_12-41-33.wav,1,,20,14,3,,3,,25,1,3,,True,
channelA_2025-06-14_12-43-58.wav,11,15,20,12,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_13-02-32.wav,14,,5,0,3,,3,,0,1,3,,False,
channelA_2025-06-14_13-02-37.wav,14,17,19,0,3,0,3,1,0,1,3,0,False,
channelA_2025-06-14_13-02-52.wav,14,,19,0,3,,3,,0,1,3,,False,
channelA_2025-06-14_13-10-53.wav,7,,17,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_13-11-38.wav,24,23,7,10,3,0,4,0,21,1,3,0,True,
channelA_2025-06-14_13-12-53.wav,7,,11,11,3,,4,,3,1,3,,True,
channelA_2025-06-14_13-20-22.wav,2,23,21,10,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_13-30-23.wav,7,,11,20,3,,4,,3,1,3,,True,
channelA_2025-06-14_13-30-53.wav,7,,11,3,3,,4,,3,1,3,,True,
channelA_2025-06-14_13-31-33.wav,11,13,20,12,3,0,0,3,0,1,3,0,False,
channelA_2025-06-14_13-31-53.wav,7,,11,11,3,,4,,3,1,3,,True,
channelA_2025-06-14_13-41-13.wav,24,19,15,3,3,3,4,0,0,1,3,0,False,
channelA_2025-06-14_13-51-28.wav,24,,11,11,3,,4,,8,1,3,,True,
channelA_2025-06-14_13-51-53.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_13-53-43.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_14-01-13.wav,24,,3,11,3,,4,,20,1,3,,True,
channelA_2025-06-14_14-02-38.wav,24,,3,10,3,,4,,9,1,3,,True,
channelA_2025-06-14_14-03-58.wav,24,,21,3,3,,4,,0,1,3,,False,
channelA_2025-06-14_14-10-13.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_14-10-48.wav,7,,17,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_14-11-58.wav,24,19,3,10,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_14-14-28.wav,24,,21,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_14-20-13.wav,1,7,19,12,3,3,0,3,25,1,3,0,True,
channelA_2025-06-14_14-23-08.wav,7,,17,24,3,,4,,2,1,3,,True,
channelA_2025-06-14_14-23-18.wav,4,,1,4,3,,0,,25,1,3,,True,
channelA_2025-06-14_14-23-43.wav,7,5,17,24,3,3,4,0,0,1,3,15,True,
channelA_2025-06-14_14-24-23.wav,11,15,20,4,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_14-30-38.wav,24,19,15,17,3,3,4,0,0,1,3,15,True,
channelA_2025-06-14_14-32-33.wav,2,,20,10,3,,0,,25,1,3,,True,
channelA_2025-06-14_14-33-58.wav,2,23,21,10,3,3,4,0,0,1,3,0,False,
channelA_2025-06-14_14-34-13.wav,24,,21,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_14-42-23.wav,11,15,20,12,3,3,0,3,25,1,3,0,True,
channelA_2025-06-14_14-51-17.wav,18,,1,14,3,,0,,0,1,3,,False,
channelA_2025-06-14_14-51-52.wav,7,,11,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_14-52-17.wav,18,13,1,14,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_14-54-27.wav,7,,6,6,3,,4,,0,1,3,,False,
channelA_2025-06-14_15-03-32.wav,2,,21,12,3,,4,,0,1,3,,False,
channelA_2025-06-14_15-10-52.wav,24,,21,10,3,,4,,21,1,3,,True,
channelA_2025-06-14_15-11-27.wav,24,,11,11,3,,4,,3,1,3,,True,
channelA_2025-06-14_15-11-52.wav,7,,17,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_15-11-57.wav,24,,3,10,3,,4,,21,1,3,,True,
channelA_2025-06-14_15-12-47.wav,7,,17,24,3,,4,,2,1,3,,True,
channelA_2025-06-14_15-13-17.wav,11,,1,4,3,,0,,25,1,3,,True,
channelA_2025-06-14_15-20-53.wav,1,2,20,14,3,0,0,2,25,1,3,0,True,
channelA_2025-06-14_15-22-38.wav,15,15,20,12,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_15-32-48.wav,24,23,3,3,3,3,4,0,20,1,3,0,True,
channelA_2025-06-14_15-43-08.wav,7,,11,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_15-44-18.wav,24,,3,10,3,,4,,20,1,3,,True,
channelA_2025-06-14_15-52-27.wav,7,5,17,24,3,0,4,0,0,0,3,15,True,
channelA_2025-06-14_16-03-08.wav,24,19,3,11,3,3,4,0,0,1,3,15,True,
channelA_2025-06-14_16-12-18.wav,7,5,11,11,3,3,4,0,6,1,3,0,True,
channelA_2025-06-14_16-21-37.wav,7,,11,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_16-21-42.wav,11,13,1,4,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_16-23-07.wav,7,,17,24,3,,4,,1,1,3,,True,
channelA_2025-06-14_16-30-33.wav,24,,3,10,3,,4,,9,1,3,,True,
channelA_2025-06-14_16-34-08.wav,2,,21,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_16-40-03.wav,4,13,1,5,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_16-42-33.wav,24,19,15,11,3,3,4,0,0,1,3,0,False,
channelA_2025-06-14_16-44-38.wav,7,,11,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_16-44-58.wav,7,,17,6,3,,4,,1,1,3,,True,
channelA_2025-06-14_16-50-23.wav,24,,15,3,3,,4,,10,1,3,,True,
channelA_2025-06-14_17-00-33.wav,7,,17,11,3,,4,,2,1,3,,True,
channelA_2025-06-14_17-01-28.wav,24,,3,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_17-02-03.wav,7,,6,20,3,,4,,0,0,3,,False,
channelA_2025-06-14_17-02-38.wav,7,22,6,6,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_17-02-43.wav,7,,6,6,3,,4,,0,1,3,,False,
channelA_2025-06-14_17-10-13.wav,24,,3,10,3,,4,,20,1,3,,True,
channelA_2025-06-14_17-11-43.wav,24,23,3,3,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_17-12-23.wav,11,13,1,4,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_17-21-13.wav,14,2,20,0,3,3,3,1,25,1,3,0,True,
channelA_2025-06-14_17-21-48.wav,24,,3,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_17-23-28.wav,2,,21,10,3,,4,,23,1,3,,True,
channelA_2025-06-14_17-33-33.wav,24,,15,11,3,,4,,10,1,3,,True,
channelA_2025-06-14_17-51-33.wav,7,,17,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_17-53-18.wav,18,,1,14,3,,0,,25,1,3,,True,
channelA_2025-06-14_17-53-43.wav,7,,17,20,3,,4,,1,1,3,,True,
channelA_2025-06-14_17-53-48.wav,7,5,17,24,3,3,4,0,0,1,3,0,False,
channelA_2025-06-14_18-01-23.wav,7,,17,24,3,,4,,2,1,3,,True,
channelA_2025-06-14_18-02-38.wav,24,,21,3,3,,4,,0,1,3,,False,
channelA_2025-06-14_18-03-13.wav,24,,3,3,3,,4,,0,1,3,,False,
channelA_2025-06-14_18-03-28.wav,11,,1,4,3,,0,,25,1,3,,True,
channelA_2025-06-14_18-10-23.wav,2,,21,10,3,,4,,23,1,3,,True,
channelA_2025-06-14_18-12-08.wav,2,,21,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_18-13-33.wav,24,,15,17,3,,4,,10,1,3,,True,
channelA_2025-06-14_18-14-03.wav,7,,17,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_18-23-23.wav,7,,17,24,3,,4,,1,1,3,,True,
channelA_2025-06-14_18-23-53.wav,11,15,1,4,3,3,0,3,25,1,3,0,True,
channelA_2025-06-14_18-31-43.wav,7,,6,6,3,,4,,0,1,3,,False,
channelA_2025-06-14_18-32-18.wav,24,,3,10,3,,4,,21,1,3,,True,
channelA_2025-06-14_18-32-58.wav,2,,21,12,3,,0,,0,1,3,,False,
channelA_2025-06-14_18-42-32.wav,2,2,20,12,3,0,0,1,0,1,3,0,False,
channelA_2025-06-14_18-50-48.wav,24,,15,3,3,,4,,0,1,3,,False,
channelA_2025-06-14_18-53-18.wav,1,,20,0,3,,3,,25,1,3,,True,
channelA_2025-06-14_19-01-43.wav,15,,20,12,3,,0,,25,1,3,,True,
channelA_2025-06-14_19-02-08.wav,7,,6,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_19-02-53.wav,24,,21,10,3,,4,,0,1,3,,False,
channelA_2025-06-14_19-04-23.wav,18,19,7,5,3,0,0,0,0,1,3,0,False,
channelA_2025-06-14_19-14-08.wav,22,,20,14,3,,3,,25,1,3,,True,
channelA_2025-06-14_19-14-23.wav,18,13,20,14,3,0,0,3,25,1,3,0,True,
channelA_2025-06-14_19-21-48.wav,2,23,21,10,3,3,4,0,0,1,3,0,False,
channelA_2025-06-14_19-23-08.wav,7,,17,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_19-30-33.wav,18,4,1,4,3,3,0,3,25,1,3,0,True,
channelA_2025-06-14_19-32-13.wav,7,22,17,20,3,3,4,0,0,1,3,14,True,
channelA_2025-06-14_19-32-58.wav,7,,11,20,3,,4,,0,1,3,,False,
channelA_2025-06-14_19-40-28.wav,2,,8,4,3,,0,,0,1,3,,False,
channelA_2025-06-14_19-41-53.wav,11,,1,4,3,,0,,25,1,3,,True,
channelA_2025-06-14_19-44-48.wav,1,7,20,14,3,3,0,3,25,1,3,0,True,
channelA_2025-06-14_19-50-23.wav,18,,1,14,3,,0,,25,1,3,,True,
channelA_2025-06-14_19-50-28.wav,1,,20,14,3,,0,,25,1,3,,True,
channelA_2025-06-14_19-52-43.wav,24,,3,3,3,,4,,20,1,3,,True,
channelA_2025-06-14_19-54-13.wav,14,2,16,14,3,3,0,1,25,1,3,0,True,
channelA_2025-06-14_19-54-23.wav,5,,8,14,3,,0,,25,1,3,,True,
channelA_2025-06-14_20-01-52.wav,2,,7,5,3,,4,,0,1,3,,False,
channelA_2025-06-14_20-02-42.wav,4,0,8,4,3,3,0,3,25,1,3,0,True,
channelA_2025-06-14_20-03-47.wav,4,,1,4,3,,0,,25,1,3,,True,
channelA_2025-06-14_20-10-13.wav,24,,3,10,3,,4,,21,1,3,,True,
channelA_2025-06-14_20-11-08.wav,18,,1,14,3,,0,,25,1,3,,True,
channelA_2025-06-14_20-24-48.wav,7,,17,24,3,,4,,1,1,3,,True,
channelA_2025-06-14_20-31-38.wav,24,19,3,10,3,3,4,0,16,1,3,0,True,
channelA_2025-06-14_20-32-53.wav,24,19,3,11,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_20-40-18.wav,24,,11,11,3,,4,,0,1,3,,False,
channelA_2025-06-14_20-41-58.wav,5,4,8,14,3,0,0,2,25,1,3,0,True,
channelA_2025-06-14_20-44-18.wav,13,6,8,2,3,3,2,2,25,1,3,0,True,
channelA_2025-06-14_20-44-53.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-14_20-50-33.wav,8,,13,2,3,,2,,25,1,3,,True,
channelA_2025-06-14_20-52-13.wav,13,1,8,2,3,3,2,2,25,1,3,0,True,
channelA_2025-06-14_20-53-13.wav,13,6,13,2,3,0,0,2,25,1,3,0,True,
channelA_2025-06-14_20-53-28.wav,13,,8,2,3,,2,,25,1,3,,True,
channelA_2025-06-14_21-03-03.wav,17,21,7,10,3,1,2,2,0,1,3,0,True,
channelA_2025-06-14_21-04-03.wav,5,,8,2,3,,0,,0,1,3,,False,
channelA_2025-06-14_21-10-03.wav,7,5,11,11,3,0,4,0,0,1,3,0,False,
channelA_2025-06-14_21-11-18.wav,7,,11,24,3,,4,,0,1,3,,False,
channelA_2025-06-14_21-22-23.wav,7,,17,24,3,,4,,0,0,3,,False,
channelA_2025-06-14_21-23-13.wav,7,,17,24,3,,4,,1,1,3,,True,
channelA_2025-06-14_21-23-28.wav,7,5,17,24,3,3,4,0,1,1,3,15,True,
channelA_2025-06-14_21-33-43.wav,7,,17,6,3,,4,,0,1,3,,False,
channelA_2025-06-14_21-34-13.wav,12,12,10,8,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_21-40-13.wav,12,3,12,1,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_21-40-48.wav,3,3,9,1,3,3,1,4,18,1,3,0,True,
channelA_2025-06-14_21-44-53.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-14_21-52-33.wav,3,,24,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_21-52-38.wav,3,,12,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_21-52-43.wav,3,,12,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-00-23.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-03-03.wav,3,12,12,1,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_22-04-53.wav,3,8,12,8,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_22-10-13.wav,3,8,12,1,3,3,1,4,0,1,3,15,True,
channelA_2025-06-14_22-12-13.wav,3,,24,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-13-58.wav,12,,10,19,3,,1,,0,0,3,,False,
channelA_2025-06-14_22-14-13.wav,12,12,10,19,3,0,1,4,0,1,3,15,True,
channelA_2025-06-14_22-14-53.wav,12,,12,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-20-43.wav,3,,12,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-22-38.wav,3,,24,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-23-03.wav,16,8,18,16,3,3,1,4,0,1,3,0,False,
channelA_2025-06-14_22-23-43.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-32-38.wav,16,,18,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-42-03.wav,16,,4,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-42-43.wav,16,9,18,16,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_22-44-03.wav,16,8,18,16,3,3,1,4,0,1,3,0,False,
channelA_2025-06-14_22-44-23.wav,12,,12,8,3,,1,,13,1,3,,True,
channelA_2025-06-14_22-50-13.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-14_22-52-23.wav,12,12,10,19,3,3,1,0,0,1,3,15,True,
channelA_2025-06-14_22-52-38.wav,3,,24,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-02-18.wav,3,,24,1,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-02-33.wav,16,,4,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-04-13.wav,12,8,12,19,3,3,1,4,0,1,3,0,False,
channelA_2025-06-14_23-04-38.wav,16,,18,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-10-48.wav,3,,12,1,3,,1,,17,1,3,,True,
channelA_2025-06-14_23-12-53.wav,16,,4,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-12-58.wav,3,8,12,1,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_23-13-13.wav,10,,23,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-13-43.wav,16,9,18,16,3,0,1,4,18,1,3,0,True,
channelA_2025-06-14_23-22-38.wav,12,,10,19,3,,1,,0,0,3,,False,
channelA_2025-06-14_23-23-38.wav,3,3,9,1,3,0,1,4,0,1,3,0,False,
channelA_2025-06-14_23-24-43.wav,16,,18,16,3,,1,,12,1,3,,True,
channelA_2025-06-14_23-30-18.wav,16,,18,16,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-31-48.wav,9,,18,13,3,,1,,0,1,3,,False,
channelA_2025-06-14_23-40-03.wav,3,,24,8,3,,1,,17,1,3,,True,
channelA_2025-06-14_23-50-38.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-15_00-01-18.wav,3,,24,8,3,,1,,0,1,3,,False,
channelA_2025-06-15_00-03-38.wav,16,,4,16,3,,1,,0,1,3,,False,
channelA_2025-06-15_00-03-53.wav,16,8,18,16,3,0,1,4,0,1,3,0,False,
channelA_2025-06-15_00-11-52.wav,16,,4,16,3,,1,,18,1,3,,True,
channelA_2025-06-15_00-20-18.wav,16,,18,16,3,,1,,18,1,3,,True,
channelA_2025-06-15_00-20-58.wav,3,,24,16,3,,1,,18,1,3,,True,
channelA_2025-06-15_00-21-08.wav,12,,12,8,3,,1,,5,1,3,,True,
channelA_2025-06-15_00-34-48.wav,16,9,18,16,3,3,1,4,18,1,3,0,True,
channelA_2025-06-15_00-41-03.wav,3,,9,1,3,,1,,0,1,3,,False,
channelA_2025-06-15_00-44-43.wav,12,,12,19,3,,1,,5,1,3,,True,
channelA_2025-06-15_00-52-18.wav,3,,24,13,3,,1,,0,1,3,,False,
channelA_2025-06-15_01-02-58.wav,3,,24,1,3,,1,,0,1,3,,False,
channelA_2025-06-15_01-13-08.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-15_01-22-32.wav,16,3,14,13,3,0,1,4,0,1,3,0,False,
channelA_2025-06-15_01-23-52.wav,12,12,10,19,3,0,1,4,0,1,3,0,False,
channelA_2025-06-15_01-24-22.wav,12,,10,19,3,,1,,0,1,3,,False,
channelA_2025-06-15_01-31-58.wav,16,9,4,9,3,3,1,4,0,1,3,0,False,
channelA_2025-06-15_01-33-43.wav,23,,24,13,3,,1,,0,1,3,,False,
channelA_2025-06-15_01-43-13.wav,12,3,9,23,3,3,1,4,18,1,3,0,True,
channelA_2025-06-15_01-44-18.wav,12,,2,8,3,,1,,7,1,3,,True,
channelA_2025-06-15_01-52-53.wav,12,,12,19,3,,1,,0,1,3,,False,
channelA_2025-06-15_01-53-08.wav,3,12,12,8,3,3,1,4,0,1,3,0,False,
channelA_2025-06-15_01-53-28.wav,3,3,9,8,3,0,1,4,18,1,3,0,True,
channelA_2025-06-15_02-00-18.wav,16,,14,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-01-38.wav,3,,24,1,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-04-53.wav,16,,18,9,3,,1,,18,1,3,,True,
channelA_2025-06-15_02-10-08.wav,0,,0,18,3,,1,,14,1,3,,True,
channelA_2025-06-15_02-11-33.wav,16,,4,9,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-21-13.wav,0,3,14,23,3,3,1,4,0,1,3,0,False,
channelA_2025-06-15_02-22-48.wav,10,,23,8,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-30-33.wav,10,,9,8,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-32-43.wav,12,12,2,19,3,3,1,0,0,1,3,15,True,
channelA_2025-06-15_02-33-28.wav,12,,2,8,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-41-03.wav,12,,12,8,3,,1,,13,1,3,,True,
channelA_2025-06-15_02-41-13.wav,3,12,2,23,3,0,1,4,0,1,3,0,False,
channelA_2025-06-15_02-43-33.wav,10,,9,17,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-44-08.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_02-44-18.wav,12,,2,19,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-50-03.wav,10,,23,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_02-54-33.wav,12,,2,20,3,,1,,7,1,3,,True,
channelA_2025-06-15_03-00-38.wav,19,1,22,18,3,3,2,2,0,1,3,0,False,
channelA_2025-06-15_03-04-48.wav,19,,22,18,3,,2,,22,1,3,,True,
channelA_2025-06-15_03-14-12.wav,0,,0,18,3,,1,,0,1,3,,False,
channelA_2025-06-15_03-31-48.wav,10,,23,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_03-41-13.wav,10,,9,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_03-43-33.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_03-44-28.wav,10,,23,8,3,,1,,0,1,3,,False,
channelA_2025-06-15_03-44-53.wav,10,,23,20,3,,1,,0,1,3,,False,
channelA_2025-06-15_03-53-28.wav,0,1,0,18,3,3,1,4,0,1,3,0,False,
channelA_2025-06-15_03-54-03.wav,0,,22,18,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-00-48.wav,0,,0,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_04-11-33.wav,10,,9,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-12-28.wav,10,,23,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-13-28.wav,10,,14,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-13-48.wav,10,,14,23,3,,1,,18,1,3,,True,
channelA_2025-06-15_04-14-28.wav,12,12,2,22,3,3,1,4,7,1,3,0,True,
channelA_2025-06-15_04-21-28.wav,0,9,4,18,3,3,1,2,0,1,3,0,False,
channelA_2025-06-15_04-21-43.wav,0,,0,18,3,,1,,15,1,3,,True,
channelA_2025-06-15_04-31-17.wav,7,21,23,11,3,3,4,2,0,1,3,0,False,
channelA_2025-06-15_04-31-22.wav,10,,2,22,3,,1,,7,1,3,,True,
channelA_2025-06-15_04-34-02.wav,12,18,2,22,3,0,1,0,4,1,3,0,True,
channelA_2025-06-15_04-34-27.wav,0,1,0,18,3,3,1,2,0,1,3,0,False,
channelA_2025-06-15_04-41-27.wav,0,,0,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-43-32.wav,0,,0,18,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-50-38.wav,0,1,0,18,3,3,1,4,0,1,3,0,False,
channelA_2025-06-15_04-51-43.wav,0,21,0,17,3,3,1,2,15,1,3,0,True,
channelA_2025-06-15_04-52-13.wav,0,,0,18,3,,1,,0,1,3,,False,
channelA_2025-06-15_04-52-53.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_04-52-58.wav,0,,0,23,3,,1,,15,1,3,,True,
channelA_2025-06-15_05-03-03.wav,10,,23,23,3,,1,,0,1,3,,False,
channelA_2025-06-15_05-03-48.wav,19,,22,18,3,,2,,19,1,3,,True,
channelA_2025-06-15_05-04-43.wav,0,,0,17,3,,1,,0,1,3,,False,
channelA_2025-06-15_05-12-18.wav,16,,14,16,3,,1,,18,1,3,,True,
channelA_2025-06-15_05-13-33.wav,10,18,23,23,3,0,1,4,0,1,3,0,False,
channelA_2025-06-15_05-14-18.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_05-14-33.wav,10,18,23,11,3,0,1,0,0,1,3,0,False,
channelA_2025-06-15_05-23-28.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_05-23-58.wav,19,,22,18,3,,2,,22,1,3,,True,
channelA_2025-06-15_05-30-12.wav,12,,2,22,3,,1,,4,0,3,,True,
channelA_2025-06-15_05-32-37.wav,19,6,22,18,3,0,2,2,22,1,3,0,True,
channelA_2025-06-15_05-32-42.wav,19,,22,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_05-44-22.wav,17,,22,15,3,,2,,0,1,3,,False,
channelA_2025-06-15_05-52-13.wav,12,,17,6,3,,1,,0,1,3,,False,
channelA_2025-06-15_06-00-57.wav,0,,0,18,3,,1,,14,1,3,,True,
channelA_2025-06-15_06-02-17.wav,0,,0,18,3,,1,,11,1,3,,True,
channelA_2025-06-15_06-10-03.wav,13,,13,2,3,,2,,0,1,3,,False,
channelA_2025-06-15_06-21-33.wav,19,,7,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_06-22-03.wav,19,,0,18,3,,2,,0,1,3,,False,
channelA_2025-06-15_06-23-28.wav,19,1,22,18,3,0,2,2,0,1,3,0,False,
channelA_2025-06-15_06-24-18.wav,8,,13,2,3,,2,,0,1,3,,False,
channelA_2025-06-15_06-31-52.wav,8,,13,2,3,,2,,25,1,3,,True,
