filename,umap_3d_kmeans,tsne_3d_kmeans,pca_3d_kmeans,pca_256D_kmeans,umap_3d_hdbscan,tsne_3d_hdbscan,umap_3d_silhouette,tsne_3d_silhouette,pca_3d_hdbscan,pca_256D_hdbscan,umap_20d_hdbscan,tsne_20d_hdbscan,ToReview,Prediction,ReviewReason,ReviewCluster
channelA_2025-06-05_23-10-58.wav,12,,2,22,3,,1,,7,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-05_23-53-52.wav,3,,9,22,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-00-03.wav,10,,0,23,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-10-58.wav,19,6,13,2,3,0,2,2,0,1,3,19,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-14-23.wav,0,21,14,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-40-03.wav,0,,0,17,3,,1,,15,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-42-33.wav,0,,0,18,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-53-47.wav,0,21,22,18,3,3,2,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-06_00-54-07.wav,10,,23,23,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_01-04-13.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_01-20-53.wav,0,,22,18,3,,1,,19,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_01-41-43.wav,12,3,2,22,3,0,1,0,7,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_01-44-03.wav,0,1,0,18,3,0,1,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_01-44-28.wav,12,,2,22,3,,1,,7,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_01-52-33.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_02-02-12.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_02-13-13.wav,0,1,22,18,3,3,1,2,19,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_02-30-03.wav,19,1,22,18,3,3,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_03-03-28.wav,0,,0,23,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_03-50-03.wav,10,,12,22,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_03-52-03.wav,3,,12,8,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_03-53-03.wav,12,,12,8,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_03-54-28.wav,12,,12,1,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_04-42-32.wav,0,,4,9,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_05-10-37.wav,9,,4,9,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_05-12-47.wav,23,,24,13,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_05-22-48.wav,9,,18,9,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_05-43-57.wav,3,,12,8,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_05-54-03.wav,23,,12,8,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_06-12-38.wav,0,,22,18,3,,2,,19,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_07-02-08.wav,5,4,8,15,3,0,2,2,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_07-11-57.wav,4,0,8,2,3,3,0,3,25,1,3,12,True,,umap_3d_hdbscan,3
channelA_2025-06-06_07-12-22.wav,4,0,13,2,3,3,0,3,0,1,3,12,True,,umap_3d_hdbscan,3
channelA_2025-06-06_07-24-08.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-06-06_07-24-13.wav,4,0,8,2,3,3,0,3,25,1,3,12,True,,umap_3d_hdbscan,3
channelA_2025-06-06_08-20-08.wav,24,19,3,10,3,3,4,0,16,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_08-31-33.wav,7,,11,3,3,,4,,6,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_08-51-03.wav,18,4,1,14,3,0,0,1,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_09-13-38.wav,4,0,8,4,3,3,0,3,0,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-06_09-31-18.wav,4,13,13,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-06-06_09-31-58.wav,4,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-06_10-12-28.wav,4,0,13,4,3,3,0,3,0,1,3,12,True,,umap_3d_hdbscan,3
channelA_2025-06-06_10-32-28.wav,18,7,1,14,3,3,0,3,25,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-06_10-34-28.wav,18,4,1,14,3,3,3,2,25,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-06-06_10-50-38.wav,7,,6,24,3,,4,,1,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_10-50-48.wav,24,,15,20,3,,4,,10,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_10-54-53.wav,18,7,1,14,3,3,0,3,25,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-06_11-02-58.wav,2,,3,10,3,,4,,21,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_11-21-43.wav,6,17,19,0,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-06-06_11-23-08.wav,6,,16,14,3,,3,,25,1,3,,True,,umap_3d_kmeans,6
channelA_2025-06-06_11-40-32.wav,24,,3,11,3,,4,,9,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_12-02-43.wav,7,,17,24,3,,4,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_12-31-13.wav,6,,19,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,6
channelA_2025-06-06_12-34-48.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-06_12-51-03.wav,24,,3,3,3,,4,,20,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_12-54-13.wav,24,5,3,11,3,3,4,0,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_13-11-23.wav,18,4,1,14,3,3,0,3,25,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_13-32-28.wav,22,,5,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-06-06_13-34-03.wav,6,10,19,21,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,6
channelA_2025-06-06_13-40-08.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-06_13-40-18.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-06_13-43-13.wav,6,17,5,21,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-06_13-43-58.wav,6,17,5,21,3,0,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-06_14-12-53.wav,7,22,15,20,3,3,4,0,0,1,3,14,True,,umap_3d_hdbscan,3
channelA_2025-06-06_14-14-28.wav,7,,17,24,3,,4,,1,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_14-32-23.wav,18,7,1,14,3,3,0,3,25,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-06_14-52-38.wav,24,,3,11,3,,4,,9,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-11-18.wav,7,5,11,24,3,3,4,0,3,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-12-58.wav,24,,3,3,3,,4,,16,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-21-03.wav,7,22,17,20,3,3,4,0,0,1,3,14,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-23-03.wav,24,,3,10,3,,4,,20,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-24-43.wav,24,,3,10,3,,4,,20,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-32-43.wav,7,,11,20,3,,4,,3,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-50-18.wav,2,,3,10,3,,4,,21,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_15-50-23.wav,7,,17,24,3,,4,,2,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_16-04-53.wav,24,,3,3,3,,4,,21,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_16-23-48.wav,24,,15,11,3,,4,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_17-44-18.wav,18,7,20,14,3,0,0,3,0,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-06_17-51-33.wav,18,13,8,5,3,3,0,3,0,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-06-06_18-04-18.wav,6,17,19,0,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-06_18-24-23.wav,7,,11,20,3,,4,,8,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_18-50-43.wav,6,17,16,0,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-06-06_19-20-03.wav,7,,17,24,3,,4,,2,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_19-24-38.wav,7,,11,3,3,,4,,8,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_19-31-33.wav,7,,17,24,3,,4,,2,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_19-32-03.wav,24,,15,3,3,,4,,10,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_20-32-48.wav,7,,11,11,3,,4,,8,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_20-43-13.wav,5,4,8,14,3,3,0,2,25,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-06-06_21-01-08.wav,5,4,8,15,3,3,0,2,0,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-06-06_21-14-28.wav,5,16,8,15,3,1,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_21-24-33.wav,23,,12,8,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_21-32-33.wav,3,,12,1,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_21-32-58.wav,12,,2,22,3,,1,,4,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_22-14-47.wav,16,8,18,16,3,0,1,4,12,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-06_22-31-28.wav,16,,18,16,3,,1,,12,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-00-08.wav,23,,12,13,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-01-03.wav,3,,12,1,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-01-08.wav,3,,12,8,3,,1,,17,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-50-13.wav,0,,14,9,3,,1,,15,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-50-23.wav,0,,0,17,3,,1,,15,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-51-38.wav,0,,0,18,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-06_23-52-43.wav,0,,0,23,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_00-00-23.wav,0,,0,18,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_00-00-38.wav,19,,22,2,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_00-04-53.wav,10,,2,8,3,,1,,7,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_00-23-53.wav,10,,2,17,3,,1,,7,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_00-43-47.wav,0,21,22,18,3,3,2,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-07_00-54-13.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-10-08.wav,8,6,13,2,3,3,2,2,0,1,3,19,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-10-48.wav,8,6,13,2,3,3,2,2,25,1,3,19,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-14-38.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-21-03.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-32-48.wav,0,,0,18,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-43-43.wav,0,,0,18,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_01-44-58.wav,19,,22,2,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_02-00-08.wav,0,21,22,18,3,3,2,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-07_02-04-48.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_02-52-18.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_02-54-38.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-00-58.wav,0,21,22,18,3,3,1,2,19,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-02-03.wav,0,21,0,18,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-02-48.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-11-13.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-21-03.wav,19,21,22,18,3,3,2,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-22-03.wav,0,21,22,18,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-22-23.wav,0,21,22,18,3,3,1,2,19,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-24-03.wav,0,,22,18,3,,1,,19,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-32-13.wav,3,18,9,8,3,3,1,4,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_03-40-03.wav,6,,5,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,6
channelA_2025-06-07_04-04-58.wav,12,,12,1,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_04-13-03.wav,12,3,12,1,3,0,1,4,13,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_04-32-13.wav,10,,14,9,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_04-44-18.wav,3,,9,23,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_04-44-58.wav,9,9,4,9,3,3,1,4,0,1,3,15,True,,umap_3d_hdbscan,3
channelA_2025-06-07_04-50-28.wav,16,,24,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_04-51-18.wav,23,,24,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_05-30-23.wav,16,,14,16,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_05-33-48.wav,3,18,9,8,3,3,1,4,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_05-41-22.wav,23,,9,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_05-43-52.wav,12,,12,19,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_06-00-48.wav,0,,4,18,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_06-14-18.wav,5,4,13,2,3,3,2,2,0,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-06-07_06-54-03.wav,5,4,8,15,3,3,0,2,25,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-06-07_07-30-03.wav,4,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_07-33-08.wav,11,15,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_07-41-53.wav,4,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_07-43-23.wav,4,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_07-43-58.wav,15,20,20,12,3,3,0,3,25,1,3,1,True,,umap_3d_kmeans,15
channelA_2025-06-07_07-52-57.wav,4,0,8,2,3,3,0,3,25,1,3,12,True,,umap_3d_hdbscan,3
channelA_2025-06-07_07-54-07.wav,4,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-00-17.wav,11,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-10-08.wav,11,,8,4,3,,0,,24,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-32-42.wav,4,15,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-33-12.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-33-17.wav,11,15,1,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-33-22.wav,11,15,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_08-54-38.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-06-07_09-02-03.wav,4,0,8,4,3,0,0,3,25,1,3,12,True,,umap_3d_hdbscan,3
channelA_2025-06-07_09-02-28.wav,7,5,6,6,3,3,4,0,0,1,3,15,True,,umap_3d_hdbscan,3
channelA_2025-06-07_09-04-58.wav,4,13,8,5,3,3,0,3,25,1,3,13,True,,umap_3d_hdbscan,3
channelA_2025-06-07_09-50-48.wav,4,0,8,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_09-51-53.wav,11,15,1,4,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-07_10-20-33.wav,6,,16,15,3,,3,,25,1,3,,True,,umap_3d_kmeans,6
channelA_2025-06-07_11-01-38.wav,6,,20,21,3,,3,,25,1,3,,True,,umap_3d_kmeans,6
channelA_2025-06-07_11-10-37.wav,6,17,19,0,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-06-07_11-11-27.wav,1,7,20,14,3,0,0,1,25,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-07_12-33-12.wav,6,17,5,0,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-07_12-33-32.wav,6,17,5,12,3,3,3,1,0,1,3,10,True,,umap_3d_kmeans,6
channelA_2025-06-07_13-21-43.wav,22,,5,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-06-07_13-30-13.wav,22,,5,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-06-07_13-34-48.wav,15,20,19,12,3,3,0,3,0,1,3,0,True,,umap_3d_kmeans,15
channelA_2025-06-07_14-50-58.wav,15,,19,12,3,,0,,25,1,3,,True,,umap_3d_kmeans,15
channelA_2025-06-07_15-00-03.wav,18,7,19,12,3,3,0,3,25,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-07_15-01-18.wav,1,7,20,12,3,3,0,3,0,1,3,4,True,,umap_3d_hdbscan,3
channelA_2025-06-07_15-14-03.wav,7,,11,11,3,,4,,3,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_15-53-37.wav,24,23,3,10,3,3,4,0,21,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_17-14-28.wav,7,,11,20,3,,4,,6,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_17-32-18.wav,7,22,6,20,3,3,4,0,0,1,3,14,True,,umap_3d_hdbscan,3
channelA_2025-06-07_17-32-53.wav,24,,15,11,3,,4,,9,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_17-34-08.wav,22,10,19,21,3,3,3,1,0,1,3,0,True,,umap_3d_kmeans,22
channelA_2025-06-07_17-41-33.wav,22,,19,12,3,,3,,25,1,3,,True,,umap_3d_kmeans,22
channelA_2025-06-07_17-43-08.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-06-07_18-01-08.wav,7,22,17,20,3,3,4,0,0,0,3,14,True,,umap_3d_hdbscan,3
channelA_2025-06-07_18-23-17.wav,22,,19,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,22
channelA_2025-06-07_18-43-53.wav,6,17,5,0,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-06-07_18-44-33.wav,6,17,5,0,3,3,3,1,0,1,3,2,True,,umap_3d_kmeans,6
channelA_2025-06-07_18-54-28.wav,22,10,5,7,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-06-07_19-03-18.wav,22,10,5,21,3,3,3,1,0,1,3,9,True,,umap_3d_kmeans,22
channelA_2025-06-07_19-23-28.wav,7,,17,11,3,,4,,2,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_19-24-38.wav,7,5,11,11,3,3,4,0,0,1,3,15,True,,umap_3d_hdbscan,3
channelA_2025-06-07_20-14-23.wav,7,,11,20,3,,4,,6,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_20-24-28.wav,24,23,3,3,3,3,4,0,10,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_20-42-58.wav,7,22,17,20,3,3,4,0,0,1,3,14,True,,umap_3d_hdbscan,3
channelA_2025-06-07_20-52-53.wav,14,16,21,0,3,3,3,2,0,1,3,6,True,,umap_3d_hdbscan,3
channelA_2025-06-07_21-02-33.wav,2,21,7,10,3,1,4,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_21-14-33.wav,5,4,8,2,3,0,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_21-14-38.wav,5,4,8,2,3,3,0,2,25,1,3,7,True,,umap_3d_hdbscan,3
channelA_2025-06-07_21-22-23.wav,19,21,22,18,3,1,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_21-33-33.wav,12,,12,22,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_21-54-08.wav,12,,12,19,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_22-30-52.wav,16,9,18,16,3,0,1,4,12,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-07_23-04-18.wav,12,,12,8,3,,1,,5,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_23-20-28.wav,0,,4,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-07_23-43-38.wav,0,,0,18,3,,1,,15,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_00-04-32.wav,19,,22,18,3,,2,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_00-12-18.wav,0,,0,18,3,,1,,14,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_00-33-08.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_00-33-48.wav,17,21,22,15,3,1,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-08_00-40-58.wav,0,1,4,17,3,0,1,4,15,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-08_01-00-43.wav,0,21,23,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-08_01-13-43.wav,0,21,23,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-08_01-14-23.wav,0,21,0,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-08_01-54-03.wav,0,,22,18,3,,1,,19,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_02-02-23.wav,8,6,13,2,3,3,2,2,25,1,3,19,True,,umap_3d_hdbscan,3
channelA_2025-06-08_02-32-38.wav,6,,16,21,3,,3,,0,1,3,,True,,umap_3d_kmeans,6
channelA_2025-06-08_02-41-43.wav,17,21,16,15,3,1,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-08_02-52-23.wav,17,,8,15,3,,3,,24,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-00-38.wav,19,6,13,2,3,3,2,2,0,1,3,19,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-01-38.wav,19,21,22,18,3,3,2,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-12-03.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-31-37.wav,0,,0,3,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-32-02.wav,0,,22,18,3,,1,,19,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-33-22.wav,19,,22,18,3,,2,,22,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-34-12.wav,0,,0,18,3,,1,,11,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_03-41-48.wav,13,16,22,18,3,1,2,2,0,1,3,0,True,,umap_3d_hdbscan,3
channelA_2025-06-08_04-01-03.wav,10,,2,8,3,,1,,7,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_04-12-08.wav,0,,0,18,3,,1,,0,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_04-34-58.wav,12,,2,19,3,,1,,4,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_04-44-33.wav,12,,12,19,3,,1,,13,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_05-31-23.wav,16,,18,13,3,,1,,18,1,3,,True,,umap_3d_hdbscan,3
channelA_2025-06-08_05-52-48.wav,0,21,0,17,3,3,1,2,0,1,3,17,True,,umap_3d_hdbscan,3
channelA_2025-06-08_06-24-22.wav,17,16,16,15,3,3,3,1,0,1,3,3,True,,umap_3d_hdbscan,3
channelA_2025-06-08_06-34-08.wav,5,16,13,2,3,3,2,2,25,1,3,8,True,,umap_3d_hdbscan,3
channelA_2025-06-08_06-43-43.wav,4,0,13,2,3,3,0,3,25,1,3,11,True,,umap_3d_hdbscan,3
channelA_2025-06-08_07-12-08.wav,17,16,16,0,3,3,3,1,0,1,3,3,True,,umap_3d_hdbscan,3
